"case","event","startTime","completeTime","LoanGoal","ApplicationType","RequestedAmount","Action","FirstWithdrawalAmount","NumberOfTerms","Accepted","OfferID","org:resource","MonthlyCost","EventOrigin","EventID","Selected","CreditScore","OfferedAmount"
"Application_1863843995","A_Concept","2016/06/04 16:36:16.313","2016/06/04 16:36:16.313","Existing loan takeover","New credit","50000.0","statechange",,,,,"User_39",,"Application","ApplState_620752870",,,
"Application_1863843995","A_Accepted","2016/06/06 16:34:44.863","2016/06/06 16:34:44.863","Existing loan takeover","New credit","50000.0","statechange",,,,,"User_37",,"Application","ApplState_469304135",,,
"Application_1863843995","O_Create Offer","2016/06/06 16:39:21.234","2016/06/06 16:39:21.234","Existing loan takeover","New credit","50000.0","Created","6700.0","120","true",,"User_37","376.74","Offer","Offer_1570568326","false","0","37000.0"
"Application_1863843995","O_Created","2016/06/06 16:39:22.809","2016/06/06 16:39:22.809","Existing loan takeover","New credit","50000.0","statechange","6700.0","120","true","Offer_1570568326","User_37","376.74","Offer","OfferState_958692562","false","0","37000.0"
"Application_1863843995","O_Cancelled","2016/06/06 17:06:59.108","2016/06/06 17:06:59.108","Existing loan takeover","New credit","50000.0","statechange","6700.0","120","true","Offer_1570568326","User_17","376.74","Offer","OfferState_644152661","false","0","37000.0"
"Application_215579251","A_Create Application","2016/06/17 10:16:17.940","2016/06/17 10:16:17.940","Existing loan takeover","New credit","9000.0","Created",,,,,"User_1",,"Application","Application_215579251",,,
"Application_215579251","A_Create Application","2016/06/17 10:16:17.940","2016/06/17 10:16:17.940","Existing loan takeover","New credit","9000.0","Created",,,,,"User_1",,"Application","Application_215579251",,,
"Application_215579251","W_Complete application","2016/06/17 13:20:17.053","2016/06/20 11:49:41.317","Existing loan takeover","New credit","9000.0","Deleted",,,,,"User_85",,"Workflow","Workitem_498796651",,,
"Application_215579251","A_Concept","2016/06/17 13:20:17.057","2016/06/17 13:20:17.057","Existing loan takeover","New credit","9000.0","statechange",,,,,"User_23",,"Application","ApplState_1143401035",,,
"Application_215579251","A_Accepted","2016/06/20 11:45:08.857","2016/06/20 11:45:08.857","Existing loan takeover","New credit","9000.0","statechange",,,,,"User_85",,"Application","ApplState_1729405867",,,
"Application_215579251","O_Create Offer","2016/06/20 11:49:25.716","2016/06/20 11:49:25.716","Existing loan takeover","New credit","9000.0","Created","0.0","127","false",,"User_85","169.0","Offer","Offer_608676453","false","0","16900.0"
"Application_215579251","O_Created","2016/06/20 11:49:27.462","2016/06/20 11:49:27.462","Existing loan takeover","New credit","9000.0","statechange","0.0","127","false","Offer_608676453","User_85","169.0","Offer","OfferState_820840952","false","0","16900.0"
"Application_215579251","O_Created","2016/06/20 11:49:27.462","2016/06/20 11:49:27.462","Existing loan takeover","New credit","9000.0","statechange","0.0","127","false","Offer_608676453","User_85","169.0","Offer","OfferState_820840952","false","0","16900.0"
"Application_215579251","W_Call after offers","2016/06/20 11:49:41.392","2016/07/07 16:04:15.711","Existing loan takeover","New credit","9000.0","Deleted","0.0","127","false","Offer_608676453","User_51","169.0","Workflow","Workitem_1484828051","false","0","16900.0"
"Application_215579251","A_Complete","2016/06/20 11:49:41.400","2016/06/20 11:49:41.400","Existing loan takeover","New credit","9000.0","statechange","0.0","127","false","Offer_608676453","User_85","169.0","Application","ApplState_986606227","false","0","16900.0"
"Application_215579251","O_Cancelled","2016/07/07 16:03:26.972","2016/07/07 16:03:26.972","Existing loan takeover","New credit","9000.0","statechange","0.0","127","false","Offer_608676453","User_51","169.0","Offer","OfferState_1280134629","false","0","16900.0"
"Application_215579251","A_Cancelled","2016/07/07 16:04:15.599","2016/07/07 16:04:15.599","Existing loan takeover","New credit","9000.0","statechange","0.0","127","false","Offer_608676453","User_51","169.0","Application","ApplState_1907696728","false","0","16900.0"
"Application_763602792","A_Create Application","2016/06/21 12:29:49.226","2016/06/21 12:29:49.226","Unknown","New credit","0.0","Created",,,,,"User_60",,"Application","Application_763602792",,,
"Application_763602792","A_Create Application","2016/06/21 12:29:49.226","2016/06/21 12:29:49.226","Unknown","New credit","0.0","Created",,,,,"User_60",,"Application","Application_763602792",,,
"Application_763602792","W_Complete application","2016/06/21 12:29:49.266","2016/06/21 12:44:20.572","Unknown","New credit","0.0","Deleted",,,,,"User_60",,"Workflow","Workitem_2041795737",,,
"Application_763602792","A_Concept","2016/06/21 12:29:49.271","2016/06/21 12:29:49.271","Unknown","New credit","0.0","statechange",,,,,"User_60",,"Application","ApplState_688764487",,,
"Application_763602792","A_Accepted","2016/06/21 12:35:40.866","2016/06/21 12:35:40.866","Unknown","New credit","0.0","statechange",,,,,"User_60",,"Application","ApplState_1955073412",,,
"Application_763602792","O_Create Offer","2016/06/21 12:42:33.959","2016/06/21 12:42:33.959","Unknown","New credit","0.0","Created","20000.0","120","true",,"User_60","205.49","Offer","Offer_571979033","false","0","20000.0"
"Application_763602792","O_Created","2016/06/21 12:42:36.104","2016/06/21 12:42:36.104","Unknown","New credit","0.0","statechange","20000.0","120","true","Offer_571979033","User_60","205.49","Offer","OfferState_1254778143","false","0","20000.0"
"Application_763602792","O_Created","2016/06/21 12:42:36.104","2016/06/21 12:42:36.104","Unknown","New credit","0.0","statechange","20000.0","120","true","Offer_571979033","User_60","205.49","Offer","OfferState_1254778143","false","0","20000.0"
"Application_763602792","W_Call after offers","2016/06/21 12:44:20.584","2016/06/21 12:45:26.954","Unknown","New credit","0.0","Deleted","20000.0","120","true","Offer_571979033","User_60","205.49","Workflow","Workitem_1343277875","false","0","20000.0"
"Application_763602792","A_Complete","2016/06/21 12:44:20.587","2016/06/21 12:44:20.587","Unknown","New credit","0.0","statechange","20000.0","120","true","Offer_571979033","User_60","205.49","Application","ApplState_369880517","false","0","20000.0"
"Application_763602792","A_Cancelled","2016/06/21 12:45:26.895","2016/06/21 12:45:26.895","Unknown","New credit","0.0","statechange","20000.0","120","true","Offer_571979033","User_60","205.49","Application","ApplState_1060507743","false","0","20000.0"
"Application_763602792","O_Cancelled","2016/06/21 12:45:26.939","2016/06/21 12:45:26.939","Unknown","New credit","0.0","statechange","20000.0","120","true","Offer_571979033","User_60","205.49","Offer","OfferState_1228223643","false","0","20000.0"
"Application_178269553","A_Create Application","2016/06/28 10:00:23.767","2016/06/28 10:00:23.767","Unknown","Limit raise","0.0","Created",,,,,"User_87",,"Application","Application_178269553",,,
"Application_178269553","A_Concept","2016/06/28 10:00:23.771","2016/06/28 10:00:23.771","Unknown","Limit raise","0.0","statechange",,,,,"User_87",,"Application","ApplState_753618037",,,
"Application_178269553","A_Concept","2016/06/28 10:00:23.771","2016/06/28 10:00:23.771","Unknown","Limit raise","0.0","statechange",,,,,"User_87",,"Application","ApplState_753618037",,,
"Application_178269553","W_Complete application","2016/06/28 10:00:23.872","2016/06/28 10:05:47.359","Unknown","Limit raise","0.0","Deleted",,,,,"User_87",,"Workflow","Workitem_1159613412",,,
"Application_178269553","A_Accepted","2016/06/28 10:01:57.791","2016/06/28 10:01:57.791","Unknown","Limit raise","0.0","statechange",,,,,"User_87",,"Application","ApplState_880557851",,,
"Application_178269553","O_Create Offer","2016/06/28 10:05:25.714","2016/06/28 10:05:25.714","Unknown","Limit raise","0.0","Created","0.0","85","true",,"User_87","250.0","Offer","Offer_1048526651","true","0","18000.0"
"Application_178269553","O_Created","2016/06/28 10:05:27.131","2016/06/28 10:05:27.131","Unknown","Limit raise","0.0","statechange","0.0","85","true","Offer_1048526651","User_87","250.0","Offer","OfferState_158313942","true","0","18000.0"
"Application_178269553","O_Created","2016/06/28 10:05:27.131","2016/06/28 10:05:27.131","Unknown","Limit raise","0.0","statechange","0.0","85","true","Offer_1048526651","User_87","250.0","Offer","OfferState_158313942","true","0","18000.0"
"Application_178269553","W_Call after offers","2016/06/28 10:05:47.393","2016/06/28 10:08:21.833","Unknown","Limit raise","0.0","Deleted","0.0","85","true","Offer_1048526651","User_87","250.0","Workflow","Workitem_464763071","true","0","18000.0"
"Application_178269553","A_Complete","2016/06/28 10:05:47.395","2016/06/28 10:05:47.395","Unknown","Limit raise","0.0","statechange","0.0","85","true","Offer_1048526651","User_87","250.0","Application","ApplState_1652650093","true","0","18000.0"
"Application_417970911","A_Create Application","2016/07/01 22:42:33.438","2016/07/01 22:42:33.438","Car","New credit","5000.0","Created",,,,,"User_1",,"Application","Application_417970911",,,
"Application_417970911","A_Create Application","2016/07/01 22:42:33.438","2016/07/01 22:42:33.438","Car","New credit","5000.0","Created",,,,,"User_1",,"Application","Application_417970911",,,
"Application_417970911","W_Complete application","2016/07/02 15:38:36.699","2016/07/04 14:46:33.646","Car","New credit","5000.0","Deleted",,,,,"User_3",,"Workflow","Workitem_2140166342",,,
"Application_417970911","A_Concept","2016/07/02 15:38:36.703","2016/07/02 15:38:36.703","Car","New credit","5000.0","statechange",,,,,"User_85",,"Application","ApplState_1838150013",,,
"Application_417970911","A_Accepted","2016/07/04 14:45:32.845","2016/07/04 14:45:32.845","Car","New credit","5000.0","statechange",,,,,"User_3",,"Application","ApplState_1513189058",,,
"Application_417970911","O_Create Offer","2016/07/04 14:46:01.610","2016/07/04 14:46:01.610","Car","New credit","5000.0","Created","5000.0","60","false",,"User_3","97.4","Offer","Offer_836046362","false","0","5000.0"
"Application_417970911","O_Created","2016/07/04 14:46:03.195","2016/07/04 14:46:03.195","Car","New credit","5000.0","statechange","5000.0","60","false","Offer_836046362","User_3","97.4","Offer","OfferState_1952825794","false","0","5000.0"
"Application_417970911","O_Create Offer","2016/07/04 14:46:17.344","2016/07/04 14:46:17.344","Car","New credit","5000.0","Created","0.0","58","false","Offer_836046362","User_3","100.0","Offer","Offer_680405970","false","0","5000.0"
"Application_417970911","O_Created","2016/07/04 14:46:18.851","2016/07/04 14:46:18.851","Car","New credit","5000.0","statechange","0.0","58","false","Offer_680405970","User_3","100.0","Offer","OfferState_1413572713","false","0","5000.0"
"Application_417970911","O_Created","2016/07/04 14:46:18.851","2016/07/04 14:46:18.851","Car","New credit","5000.0","statechange","0.0","58","false","Offer_680405970","User_3","100.0","Offer","OfferState_1413572713","false","0","5000.0"
"Application_417970911","W_Call after offers","2016/07/04 14:46:33.659","2016/07/07 14:50:19.681","Car","New credit","5000.0","Deleted","0.0","58","false","Offer_680405970","User_24","100.0","Workflow","Workitem_1852502531","false","0","5000.0"
"Application_417970911","A_Complete","2016/07/04 14:46:33.661","2016/07/04 14:46:33.661","Car","New credit","5000.0","statechange","0.0","58","false","Offer_680405970","User_3","100.0","Application","ApplState_182172269","false","0","5000.0"
"Application_1206748733","A_Create Application","2016/07/03 09:49:52.842","2016/07/03 09:49:52.842","Not speficied","New credit","5000.0","Created",,,,,"User_1",,"Application","Application_1206748733",,,
"Application_1206748733","A_Create Application","2016/07/03 09:49:52.842","2016/07/03 09:49:52.842","Not speficied","New credit","5000.0","Created",,,,,"User_1",,"Application","Application_1206748733",,,
"Application_1206748733","W_Complete application","2016/07/04 09:01:09.631","2016/07/04 09:54:02.349","Not speficied","New credit","5000.0","Deleted",,,,,"User_3",,"Workflow","Workitem_1595397523",,,
"Application_1206748733","A_Concept","2016/07/04 09:01:09.683","2016/07/04 09:01:09.683","Not speficied","New credit","5000.0","statechange",,,,,"User_49",,"Application","ApplState_758266631",,,
"Application_1206748733","A_Accepted","2016/07/04 09:51:34.700","2016/07/04 09:51:34.700","Not speficied","New credit","5000.0","statechange",,,,,"User_3",,"Application","ApplState_1852195382",,,
"Application_1206748733","O_Create Offer","2016/07/04 09:52:58.281","2016/07/04 09:52:58.281","Not speficied","New credit","5000.0","Created","5000.0","60","false",,"User_3","97.4","Offer","Offer_1236981793","false","0","5000.0"
"Application_1206748733","O_Created","2016/07/04 09:53:03.149","2016/07/04 09:53:03.149","Not speficied","New credit","5000.0","statechange","5000.0","60","false","Offer_1236981793","User_3","97.4","Offer","OfferState_881056301","false","0","5000.0"
"Application_1206748733","O_Create Offer","2016/07/04 09:53:33.505","2016/07/04 09:53:33.505","Not speficied","New credit","5000.0","Created","0.0","58","false","Offer_1236981793","User_3","100.0","Offer","Offer_1047587472","false","0","5000.0"
"Application_1206748733","O_Created","2016/07/04 09:53:36.233","2016/07/04 09:53:36.233","Not speficied","New credit","5000.0","statechange","0.0","58","false","Offer_1047587472","User_3","100.0","Offer","OfferState_177461216","false","0","5000.0"
"Application_1206748733","O_Created","2016/07/04 09:53:36.233","2016/07/04 09:53:36.233","Not speficied","New credit","5000.0","statechange","0.0","58","false","Offer_1047587472","User_3","100.0","Offer","OfferState_177461216","false","0","5000.0"
"Application_1206748733","W_Call after offers","2016/07/04 09:54:02.386","2016/07/07 10:13:35.658","Not speficied","New credit","5000.0","Deleted","0.0","58","false","Offer_1047587472","User_23","100.0","Workflow","Workitem_773423835","false","0","5000.0"
"Application_1206748733","A_Complete","2016/07/04 09:54:02.389","2016/07/04 09:54:02.389","Not speficied","New credit","5000.0","statechange","0.0","58","false","Offer_1047587472","User_3","100.0","Application","ApplState_526757517","false","0","5000.0"
"Application_1206748733","A_Cancelled","2016/07/07 10:13:35.584","2016/07/07 10:13:35.584","Not speficied","New credit","5000.0","statechange","0.0","58","false","Offer_1047587472","User_23","100.0","Application","ApplState_185865109","false","0","5000.0"
"Application_1206748733","O_Cancelled","2016/07/07 10:13:35.631","2016/07/07 10:13:35.631","Not speficied","New credit","5000.0","statechange","0.0","58","false","Offer_1047587472","User_23","100.0","Offer","OfferState_1573705729","false","0","5000.0"
